obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""2167.312""","=""0.013""","=""""","=""1.30e+04""",B+,"=""4.2882316""","=""4.8602959""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2167.312""","=""0.013""","=""""","=""1.24e+04""",B+,"=""4.2882316""","=""4.8602959""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""2205.329""","=""0.014""","=""""","=""7.29e+04""",B,"=""4.3444534""","=""4.9066561""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""2206.242""","=""0.003""","=""2206.248""","=""0.010""","=""(40)""","=""6.64e+06""",A+,"=""3.1913531""","=""3.7533216""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""2206.531""","=""0.014""","=""""","=""1.45e+05""",B+,"=""4.3447597""","=""4.9066561""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""2208.969""","=""0.003""","=""2208.973""","=""0.010""","=""(40)""","=""6.62e+06""",A+,"=""3.1913531""","=""3.7526285""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",,"=""c30""","=""L4740c73""",
"=""2335.475""","=""0.003""","=""2335.481""","=""0.011""","=""(40)""","=""5.84e+06""",A+,"=""3.7526285""","=""4.28350081""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""2338.534""","=""0.011""","=""""","=""1.17e+06""",A,"=""3.7533216""","=""4.28350081""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""2338.552""","=""0.003""","=""2338.553""","=""0.011""","=""(40)""","=""7.01e+06""",A+,"=""3.7533216""","=""4.28349647""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""2403.528""","=""0.016""","=""""","=""3.65e+05""",A,"=""4.3444534""","=""4.8602959""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2404.956""","=""0.016""","=""""","=""7.28e+04""",B+,"=""4.3447597""","=""4.8602959""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2404.956""","=""0.016""","=""""","=""4.37e+05""",A,"=""4.3447597""","=""4.8602959""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""2440.848""","=""0.012""","=""""","=""2.30e+05""",A,"=""4.11635883""","=""4.6243143""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2441.617""","=""0.012""","=""""","=""2.28e+05""",A,"=""4.11635883""","=""4.6241543""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2504.884""","=""0.013""","=""""","=""3.00e+03""",B,"=""4.28349647""","=""4.7784663""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2504.906""","=""0.013""","=""""","=""3.34e+02""",C+,"=""4.28350081""","=""4.7784663""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2505.377""","=""0.013""","=""""","=""3.52e+03""",B,"=""4.28350081""","=""4.7783733""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2545.741""","=""0.018""","=""""","=""1.03e+05""",B+,"=""4.3444534""","=""4.8314795""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2547.342""","=""0.018""","=""""","=""2.06e+05""",B+,"=""4.3447597""","=""4.8314795""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2596.687""","=""0.014""","=""""","=""8.74e+04""",A,"=""4.28349647""","=""4.7609672""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""2596.687""","=""0.014""","=""""","=""1.31e+06""",A,"=""4.28349647""","=""4.7609672""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""2596.711""","=""0.014""","=""""","=""1.22e+06""",A,"=""4.28350081""","=""4.7609672""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""2631.338""","=""0.014""","=""""","=""2.46e+04""",A,"=""4.2882316""","=""4.75941465""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2631.347""","=""0.014""","=""""","=""1.17e+03""",B+,"=""4.2882316""","=""4.75941304""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""2631.347""","=""0.014""","=""""","=""2.34e+04""",A,"=""4.2882316""","=""4.75941304""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""2922.1037""","=""0.0024""","=""""","=""2.62e+04""",B+,"=""4.50962989""","=""[4.93392762]""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2922.3864""","=""0.0024""","=""""","=""2.59e+04""",B,"=""4.50962989""","=""[4.93388658]""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2987.850""","=""0.018""","=""""","=""6.46e+05""",A,"=""4.3444534""","=""4.75941465""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2990.057""","=""0.018""","=""""","=""1.29e+05""",A,"=""4.3447597""","=""4.75941465""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2990.068""","=""0.018""","=""""","=""7.74e+05""",A,"=""4.3447597""","=""4.75941304""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""3016.583""","=""0.003""","=""""","=""8.94e+03""",E,"=""4.59197201""","=""[5.00298074]""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3016.583""","=""0.003""","=""""","=""1.35e+05""",D,"=""4.59197201""","=""[5.00298074]""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3016.601""","=""0.003""","=""""","=""1.26e+05""",E,"=""4.59197449""","=""[5.00298074]""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3270.712""","=""0.022""","=""""","=""1.27e+04""",E,"=""4.59197201""","=""4.9710460""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3270.712""","=""0.022""","=""""","=""1.89e+05""",D,"=""4.59197201""","=""4.9710460""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3270.734""","=""0.022""","=""""","=""1.77e+05""",D,"=""4.59197449""","=""4.9710460""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3365.120""","=""0.023""","=""""","=""1.89e+05""",A,"=""4.3444534""","=""4.71289256""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3367.920""","=""0.023""","=""""","=""3.77e+05""",A,"=""4.3447597""","=""4.71289256""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3408.685""","=""0.023""","=""""","=""1.80e+06""",A+,"=""3.7526285""","=""4.11635883""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3415.192""","=""0.023""","=""""","=""3.60e+06""",A+,"=""3.7533216""","=""4.11635883""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3417.376""","=""0.023""","=""""","=""3.83e+04""",B+,"=""4.50962989""","=""4.8724352""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""3417.948""","=""0.023""","=""""","=""3.78e+04""",B+,"=""4.50962989""","=""4.8723744""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3579.11""","=""0.04""","=""""","=""9.53e+04""",E,"=""4.6241543""","=""4.9705650""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3580.76""","=""0.04""","=""""","=""1.90e+04""",E,"=""4.6243143""","=""4.9705650""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3580.76""","=""0.04""","=""""","=""1.14e+05""",D,"=""4.6243143""","=""4.9705650""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""3625.740""","=""0.004""","=""""","=""2.07e+03""",B,"=""4.59197201""","=""[4.93392762]""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""3625.766""","=""0.004""","=""""","=""2.30e+02""",C+,"=""4.59197449""","=""[4.93392762]""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""3626.201""","=""0.004""","=""""","=""2.39e+03""",B,"=""4.59197449""","=""[4.93388658]""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3637.84""","=""0.03""","=""""","=""5.79e+03""",B+,"=""4.28349647""","=""4.6243143""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""3637.89""","=""0.03""","=""""","=""6.43e+02""",B+,"=""4.28350081""","=""4.6243143""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""3639.60""","=""0.03""","=""""","=""6.78e+03""",B+,"=""4.28350081""","=""4.6241543""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3707.26""","=""0.03""","=""""","=""3.29e+05""",A,"=""4.59197201""","=""4.9264080""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""3707.26""","=""0.03""","=""""","=""2.20e+04""",B+,"=""4.59197201""","=""4.9264080""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""3707.29""","=""0.03""","=""""","=""3.07e+05""",A,"=""4.59197449""","=""4.9264080""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""3721.69""","=""0.04""","=""""","=""4.27e+04""",B+,"=""4.6241543""","=""4.9572937""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3723.48""","=""0.04""","=""""","=""8.49e+04""",B+,"=""4.6243143""","=""4.9572937""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""3743.85""","=""0.04""","=""""","=""7.09e+02""",B,"=""4.5945630""","=""4.9257310""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""3743.85""","=""0.04""","=""""","=""1.49e+04""",B+,"=""4.5945630""","=""4.9257310""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""3743.85""","=""0.04""","=""""","=""1.42e+04""",B+,"=""4.5945630""","=""4.9257310""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""3985.78""","=""0.03""","=""""","=""1.73e+05""",A,"=""4.28349647""","=""4.5945630""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""3985.78""","=""0.03""","=""""","=""2.59e+06""",A+,"=""4.28349647""","=""4.5945630""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""3985.83""","=""0.03""","=""""","=""2.42e+06""",A+,"=""4.28350081""","=""4.5945630""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""4044.291""","=""0.016""","=""4044.29""","=""0.11""","=""*""","=""""",,"=""4.2882316""","=""4.594797""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.5g""","=""2G""","=""7/2,9/2""",,"=""""","=""L873""",
"=""4044.291""","=""0.016""","=""4044.29""","=""0.11""","=""*""","=""""",,"=""4.2882316""","=""4.594797""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.5g""","=""2G""","=""7/2,9/2""",,"=""""","=""L873""",
"=""""","=""""","=""4081.88""","=""0.03""","=""""","=""5.75e+04""",A,"=""4.2882316""","=""4.59197449""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.5d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""4081.91""","=""0.03""","=""""","=""5.48e+04""",A,"=""4.2882316""","=""4.59197201""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.5d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""4081.91""","=""0.03""","=""""","=""2.74e+03""",B+,"=""4.2882316""","=""4.59197201""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.5d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""4111.20""","=""0.05""","=""""","=""1.75e+05""",A,"=""4.6241543""","=""4.9257310""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""4113.38""","=""0.05""","=""""","=""3.50e+04""",A,"=""4.6243143""","=""4.9257310""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""4113.38""","=""0.05""","=""""","=""2.10e+05""",A,"=""4.6243143""","=""4.9257310""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""4388.79""","=""0.05""","=""""","=""4.80e+04""",B+,"=""4.6241543""","=""4.9066561""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""4391.28""","=""0.05""","=""""","=""9.54e+04""",B+,"=""4.6243143""","=""4.9066561""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""4420.69""","=""0.04""","=""""","=""2.75e+03""",B+,"=""4.59197201""","=""4.8724352""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""4420.73""","=""0.04""","=""""","=""3.06e+02""",B,"=""4.59197449""","=""4.8724352""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""4421.69""","=""0.04""","=""""","=""3.17e+03""",B+,"=""4.59197449""","=""4.8723744""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""4603.57""","=""0.04""","=""""","=""4.38e+05""",A,"=""4.59197201""","=""4.8612940""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""4603.57""","=""0.04""","=""""","=""2.92e+04""",A,"=""4.59197201""","=""4.8612940""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""4603.61""","=""0.04""","=""""","=""4.09e+05""",A,"=""4.59197449""","=""4.8612940""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""4611.88""","=""0.04""","=""""","=""8.83e+04""",A,"=""4.50962989""","=""4.7784663""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""4613.48""","=""0.04""","=""""","=""8.75e+04""",A,"=""4.50962989""","=""4.7783733""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""4665.75""","=""0.06""","=""""","=""1.04e+03""",B+,"=""4.5945630""","=""4.8602959""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""4665.75""","=""0.06""","=""""","=""2.19e+04""",A,"=""4.5945630""","=""4.8602959""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""4665.75""","=""0.06""","=""""","=""2.09e+04""",A,"=""4.5945630""","=""4.8602959""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""5009.04""","=""0.05""","=""""","=""1.41e+06""",A+,"=""4.3444534""","=""4.59197449""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""5015.24""","=""0.05""","=""""","=""2.82e+05""",A+,"=""4.3447597""","=""4.59197449""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""5015.29""","=""0.05""","=""""","=""1.69e+06""",A+,"=""4.3447597""","=""4.59197201""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""5090.338""","=""0.007""","=""""","=""5.64e+03""",E,"=""4.75941304""","=""[5.00298074]""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""5090.338""","=""0.007""","=""""","=""8.44e+04""",D+,"=""4.75941304""","=""[5.00298074]""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""5090.372""","=""0.007""","=""""","=""7.88e+04""",D,"=""4.75941465""","=""[5.00298074]""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""5250.42""","=""0.08""","=""""","=""2.43e+05""",A,"=""4.6241543""","=""4.8602959""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""5253.98""","=""0.08""","=""""","=""4.85e+04""",A,"=""4.6243143""","=""4.8602959""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""5253.98""","=""0.08""","=""""","=""2.91e+05""",A,"=""4.6243143""","=""4.8602959""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""5428.36""","=""0.06""","=""""","=""1.43e+06""",A+,"=""4.11635883""","=""4.3447597""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""5435.65""","=""0.06""","=""""","=""1.42e+06""",A+,"=""4.11635883""","=""4.3444534""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""5609.255""","=""0.009""","=""""","=""2.17e+04""",B,"=""4.71289256""","=""[4.93392762]""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""5610.296""","=""0.009""","=""""","=""2.14e+04""",B,"=""4.71289256""","=""[4.93388658]""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""5858.45""","=""0.07""","=""""","=""7.89e+03""",E,"=""4.75941304""","=""4.9710460""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""5858.45""","=""0.07""","=""""","=""1.18e+05""",D+,"=""4.75941304""","=""4.9710460""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""5858.50""","=""0.07""","=""""","=""1.11e+05""",D+,"=""4.75941465""","=""4.9710460""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""5980.18""","=""0.10""","=""""","=""7.52e+04""",A,"=""4.6241543""","=""4.8314795""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""5984.80""","=""0.10""","=""""","=""1.50e+05""",A,"=""4.6243143""","=""4.8314795""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""6648.15""","=""0.09""","=""""","=""4.33e+03""",B+,"=""4.59197201""","=""4.7784663""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""6648.24""","=""0.09""","=""""","=""4.81e+02""",B+,"=""4.59197449""","=""4.7784663""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""6651.55""","=""0.09""","=""""","=""5.01e+03""",B+,"=""4.59197449""","=""4.7783733""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""6929.57""","=""0.14""","=""""","=""2.53e+04""",B+,"=""4.7783733""","=""4.9572937""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""6933.18""","=""0.14""","=""""","=""5.03e+04""",B+,"=""4.7784663""","=""4.9572937""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""7104.518""","=""0.014""","=""""","=""2.45e+03""",B+,"=""4.75941304""","=""[4.93392762]""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7104.584""","=""0.014""","=""""","=""2.72e+02""",B,"=""4.75941465""","=""[4.93392762]""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7106.255""","=""0.014""","=""""","=""2.81e+03""",B+,"=""4.75941465""","=""[4.93388658]""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""7336.55""","=""0.11""","=""""","=""4.77e+04""",A,"=""4.59197201""","=""4.7609672""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7336.55""","=""0.11""","=""""","=""7.16e+05""",A,"=""4.59197201""","=""4.7609672""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""7336.66""","=""0.11""","=""""","=""6.68e+05""",A,"=""4.59197449""","=""4.7609672""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7424.43""","=""0.11""","=""""","=""1.95e+05""",A,"=""4.75941304""","=""4.9264080""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""7424.43""","=""0.11""","=""""","=""1.30e+04""",A,"=""4.75941304""","=""4.9264080""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7424.50""","=""0.11""","=""""","=""1.82e+05""",A,"=""4.75941465""","=""4.9264080""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
